AuthorID,Author,Date,Content,Attachments,Reactions
"369036602372259841","schillerkuchen","2022-04-05T21:26:18.0430000+02:00","thanks, but I though someone made a better formatted version","",""
"588640574920327169","toto99303","2022-04-16T22:57:35.6350000+02:00","hello guys","",""
"588640574920327169","toto99303","2022-04-16T22:57:48.0810000+02:00","I managed to build one myself","",""
"588640574920327169","toto99303","2022-04-16T22:57:53.5290000+02:00","programmed without issues","",""
"588640574920327169","toto99303","2022-04-16T22:58:04.7690000+02:00","the only problem I have is that buttons do not work","",""
"588640574920327169","toto99303","2022-04-16T22:58:19.0520000+02:00","how are they supposed to work?","",""
"588640574920327169","toto99303","2022-04-16T22:58:34.2930000+02:00","there's no description in github","",""
"588640574920327169","toto99303","2022-04-16T22:59:15.2200000+02:00","one press up/down should change the temperature?","",""
"588640574920327169","toto99303","2022-04-16T22:59:20.0980000+02:00","both pressed?","",""
"588640574920327169","toto99303","2022-04-16T23:36:40.3960000+02:00","also can it work without D1 diode?","",""
"588640574920327169","toto99303","2022-04-16T23:36:53.4640000+02:00","I can't solder that manually :/","",""
"588640574920327169","toto99303","2022-04-16T23:53:21.8170000+02:00","something very strange is happening","",""
"588640574920327169","toto99303","2022-04-16T23:53:29.7860000+02:00","I cannot go pass the logo screen","",""
"588640574920327169","toto99303","2022-04-16T23:53:44.2460000+02:00","only If I press the two buttons simultaneously I go to main screen","",""
"588640574920327169","toto99303","2022-04-16T23:54:19.0910000+02:00","smells like debounce is constantly preventing it to go further... I have to debug it :/","",""
"397439230764384256","strangeloops","2022-04-17T00:40:14.6660000+02:00","ah yeah up/down changes temperature.  Both press should start the heating cycle.  The intro logo should only show for a few seconds though","",""
"588640574920327169","toto99303","2022-04-17T08:51:52.0420000+02:00","I cannot get pass the logo without pressing the two buttons simultaneously","",""
"588640574920327169","toto99303","2022-04-17T08:52:12.6420000+02:00","It's like the atmega is not clocking","",""
"588640574920327169","toto99303","2022-04-17T08:52:29.0000000+02:00","Until I press them, and then again stops","",""
"588640574920327169","toto99303","2022-04-17T08:53:20.9210000+02:00","Pressing up/down doesn't change value, but when pressing both buttons I get some action","",""
"588640574920327169","toto99303","2022-04-17T08:53:36.0220000+02:00","Checked the pull down resistors, all good","",""
"588640574920327169","toto99303","2022-04-17T08:53:54.3920000+02:00","Reburned bootloader and sketch again","",""
"588640574920327169","toto99303","2022-04-17T08:53:57.9440000+02:00","Same result","",""
"806511637892038717","vamatis","2022-04-17T08:57:09.6720000+02:00","Don't you have buttons with a different connection like NO vs NC for example?","",""
"806511637892038717","vamatis","2022-04-17T08:57:38.1290000+02:00","which version did you build","",""
"588640574920327169","toto99303","2022-04-17T09:16:43.5930000+02:00","2.4","",""
"588640574920327169","toto99303","2022-04-17T09:16:48.4770000+02:00","Atmega328p","",""
"588640574920327169","toto99303","2022-04-17T09:16:54.3960000+02:00","NO buttons","",""
"806511637892038717","vamatis","2022-04-17T09:22:59.5740000+02:00","Weird... I did this one too and it works.. well one has a weird issue on temp reading but I think the sensor might be shorted I have to check","",""
"588640574920327169","toto99303","2022-04-17T09:24:19.6560000+02:00","Which version of code did you use?","",""
"806511637892038717","vamatis","2022-04-17T09:24:58.8320000+02:00","The First one released probably..
I'd have to check to give you accurate info","",""
"588640574920327169","toto99303","2022-04-17T09:25:20.2530000+02:00","Can you try the latest?","",""
"806511637892038717","vamatis","2022-04-17T09:25:22.5030000+02:00","But I've built a batch of 3, and two of them worked flawlessly out f the oven","",""
"806511637892038717","vamatis","2022-04-17T09:25:42.9090000+02:00","Sure! I'll give it a try but can't do before Tuesday as I'm away for the weekend","","👍 (1)"
"588640574920327169","toto99303","2022-04-17T09:26:01.9430000+02:00","No problem, thanks!","",""
"588640574920327169","toto99303","2022-04-17T09:26:21.2320000+02:00","I will continue investigating","","👍 (1)"
"588640574920327169","toto99303","2022-04-17T13:19:53.5570000+02:00","Ok, I recreated the whole thing on a breaboard using brand new Arduino Pro Mini 3.3V 8Mhz","",""
"588640574920327169","toto99303","2022-04-17T13:20:03.2070000+02:00","and it's exaclty the same behavior","",""
"588640574920327169","toto99303","2022-04-17T13:20:13.2630000+02:00","I think there is an issue with the code","",""
"588640574920327169","toto99303","2022-04-17T13:20:23.0760000+02:00","I will post an issue on github.","",""
"806511637892038717","vamatis","2022-04-17T13:20:50.6770000+02:00","👍","",""
"588640574920327169","toto99303","2022-04-17T13:24:52.3220000+02:00","there's another user with the same issue:","",""
"588640574920327169","toto99303","2022-04-17T13:24:52.9690000+02:00","https://github.com/AfterEarthLTD/Solder-Reflow-Plate/issues/22","",""
"806511637892038717","vamatis","2022-04-17T13:25:32.4560000+02:00","Did you try ti flash the older version?","",""
"588640574920327169","toto99303","2022-04-17T13:26:24.9560000+02:00","can't find it on github","",""
"588640574920327169","toto99303","2022-04-17T13:26:27.8510000+02:00","do you have a link?","",""
"806511637892038717","vamatis","2022-04-17T13:29:40.2760000+02:00","Don't know if I have a link available but I do have the file somewhere. I'll send it to you this afternoon for testing","","👍 (1)"
"588640574920327169","toto99303","2022-04-17T13:29:54.8180000+02:00","10x","",""
"588640574920327169","toto99303","2022-04-17T16:38:23.2220000+02:00","this person forked it and corrected the problem:","",""
"588640574920327169","toto99303","2022-04-17T16:38:23.7170000+02:00","https://github.com/ViggoAvatar/Solder-Reflow-Plate","",""
"588640574920327169","toto99303","2022-04-17T16:38:34.2060000+02:00","I can confirm mine works with this code","",""
"806511637892038717","vamatis","2022-04-17T18:28:53.5010000+02:00","Ok so that's fixed haha","",""
"174352531856687104","zigzagman","2022-04-21T08:48:23.7800000+02:00","Hex and INO for 4809 working tested","https://cdn.discordapp.com/attachments/949393350316949514/966591213648085012/SW1.0_HW2.4_70by50mm4809.zip?ex=665972b7&is=66582137&hm=f737de61563812d938ae1f9f8b8b79d067ae3339f6db9c34f78713741240c50c&","❤️ (1)"
"174352531856687104","zigzagman","2022-04-21T08:50:22.6650000+02:00","https://github.com/vonryan123/Solder-Reflow-Plate","",""
"560714697582575630","skh_crusher","2022-04-21T08:52:48.2460000+02:00","Sry only to clearify: this software is for version3? Because in the name is HW2.4 and on GitHub I see it is in the v3 folder… maybe change the name? 🥰 thank you","",""
"174352531856687104","zigzagman","2022-04-21T08:53:55.8030000+02:00","fixed","",""
"560714697582575630","skh_crusher","2022-04-21T08:54:12.6640000+02:00","❤️","",""
"560714697582575630","skh_crusher","2022-04-21T08:56:41.4150000+02:00","What is the best guide to get the software on the chip? 🙂","",""
"174352531856687104","zigzagman","2022-04-21T08:57:03.7630000+02:00","oh man","",""
"806511637892038717","vamatis","2022-04-21T08:57:05.5440000+02:00","probably the original one from @chrshlsll","",""
"174352531856687104","zigzagman","2022-04-21T08:57:17.9640000+02:00","I used a mplabs snap","",""
"560714697582575630","skh_crusher","2022-04-21T08:58:13.2940000+02:00","🥰👍🏻 thx","",""
"174352531856687104","zigzagman","2022-04-21T09:03:04.4820000+02:00","anyone know a way to cal the temp?","",""
"635465695282331658","oltdaniel","2022-04-25T20:03:41.6950000+02:00","Has anyone a good suggestion for an DC Plug with a Screw Terminal that can handle 5A? (Region Germany)","https://cdn.discordapp.com/attachments/949393350316949514/968210709525721158/unknown.png?ex=6659683d&is=665816bd&hm=f6c221a5ebbc75b9ec0ae4af8ccc51098d9147651f104aab7ac72680ce43b692&",""
"174352531856687104","zigzagman","2022-04-25T23:08:43.9400000+02:00","5amp no","",""
"774189475324493834","kratulio","2022-04-29T08:22:48.8890000+02:00","any alternative for the LMT85LP  ?","",""
"806511637892038717","vamatis","2022-04-29T08:41:46.2030000+02:00","There was some suggestions for replacement at some time but I think none were confirmed.

Where are you located?","",""
"774189475324493834","kratulio","2022-04-29T08:42:48.0910000+02:00","not easy to find on normal stores... i saw that someone has it but i'm ordering everything from LCSC and it's out of stock","",""
"774189475324493834","kratulio","2022-04-29T08:43:08.9070000+02:00","I'm from Italy","",""
"806511637892038717","vamatis","2022-04-29T08:43:13.5690000+02:00","I found them on mouser or something","",""
"774189475324493834","kratulio","2022-04-29T08:43:21.2410000+02:00","yep indeed","",""
"806511637892038717","vamatis","2022-04-29T08:43:40.8810000+02:00","Ok that's what I was thinking haha! I should have one or two left I can send you if you want","",""
"774189475324493834","kratulio","2022-04-29T08:43:55.5680000+02:00","where are you located?","",""
"806511637892038717","vamatis","2022-04-29T08:44:06.6980000+02:00","France","",""
"774189475324493834","kratulio","2022-04-29T08:44:17.5240000+02:00","it could be an option then","",""
"774189475324493834","kratulio","2022-04-29T08:45:05.1750000+02:00","let me check my local store on saturday. I will ask for the component and if it won't have i will be back to you. Thanks for your great kindness","","👍 (1)"
"690654049573404692","deafloo","2022-04-29T09:08:15.5220000+02:00","I think you can use the lmt84 as a replacement. It will be a little less accurate and we have to adjust the code but I bought two of them and I am trying to get them to work","",""
"774189475324493834","kratulio","2022-04-29T16:31:02.7600000+02:00","Can use the lm385Z ?","",""
"635465695282331658","oltdaniel","2022-05-11T21:29:44.4750000+02:00","What is a recommended melting temperature for soldering paste for the board design? Currently no other solution than a soldering paste with lead right?","",""
"711515796228014101","fog_yamato","2022-05-11T21:30:41.4610000+02:00","the melting temperature depends on the solder paste you got not the board itself","",""
"711515796228014101","fog_yamato","2022-05-11T21:31:13.9890000+02:00","most of them come with a reflow profile that you need to follow in order to have good solder joints","",""
"635465695282331658","oltdaniel","2022-05-11T21:39:24.0510000+02:00","I know. But I don‘t expect the bed to reach an unlimited temperature. I currently haven‘t a board assembled yet, so there is no test I can do. So is a solder paste that requires a maximum of 235C ok, or is the required limit lower.","",""
"711515796228014101","fog_yamato","2022-05-11T21:40:25.6940000+02:00","I mean you could try to reach that but the FR4 boards would delaminate really quickly compared to leaded solder paste","",""
"711515796228014101","fog_yamato","2022-05-11T21:40:57.4930000+02:00","they're more meant for DIY prototyping of SMD boards rather than doing manufacturing grade PCBs","",""
"976277823272665169","brettski74","2022-05-19T07:32:05.1990000+02:00","There are low temperature solder pastes based on Tin-Bismuth-Silver alloys. They generally melt around 138 celsius. I have used an FR4 board to reflow Tin-Lead solder, so it can be done, but you might see small amounts of smoke coming off the board. There was no visible damage afterward, but I expect this will wear out the board much faster than lower temperatures. I don't plan to do this regularly. I mostly plan to use low temperature Sn-Bi-Ag solder with these boards, however, I used a spare board that I drove directly from my lab supply to reflow my first reflow board and I wanted that to use a higher temperature solder just to be on the safe side. I wouldn't do this for most regular boards.","",""
"635465695282331658","oltdaniel","2022-05-20T08:19:56.8100000+02:00","I have for now chosen the Sn62 Pb36 Ag2 which melts st around 180C. In theory with the Board of DerSpatz (that I‘m building) hitting up to 185C temporarily. With the other parts soldered via hand at 250C and above, the board should be in theory fine. But I‘ll report the result and may make an video for it.","",""
"717172531248889867","johboh","2022-05-20T09:13:08.7520000+02:00","I have been using both sn42bi58 and sn42bi57.6ag0.4 with good results: https://github.com/Johboh/Solder-Reflow-Plate/blob/main/software/Profiles.cpp","",""
"479311458245672960","derspatz","2022-05-20T10:01:53.1240000+02:00","Be careful, the boards seem to work fine, but the text for the programming header is wrong, gnd and 5v need to be switched. Check the kicad board file!","",""
"635465695282331658","oltdaniel","2022-05-20T10:02:48.8870000+02:00","Fixed that in KiCad before sending it into production at Aisler. The holes were named correctly, just the silicone was wrong.","",""
"479311458245672960","derspatz","2022-05-20T10:05:15.5780000+02:00","Okay, great!","",""
"290330137558384640","g.u.e.","2022-05-22T00:57:30.0390000+02:00","Hi, all. I am unssuccessful in getting the PCB up to temp. It keeps timing out. What are the specs for the PSU required for operation?","",""
"701199699847282708","ayman1_1","2022-05-22T00:58:49.8090000+02:00","It should only be 12V 5A","",""
"290330137558384640","g.u.e.","2022-05-22T00:59:26.1020000+02:00","thx","","👍 (1)"
"800767301002592298","bigtree3812","2022-05-22T23:29:45.2990000+02:00","I'm having a hard time finding a voltage regulator. Can someone recommend a part they've used that might still be available?","",""
"800767301002592298","bigtree3812","2022-05-23T00:25:12.5130000+02:00","https://tenor.com/view/the-simpsons-homer-simpson-good-bye-bye-no-gif-5173989","",""
"800767301002592298","bigtree3812","2022-05-23T00:25:18.6900000+02:00","nvmd found it","",""
"800767301002592298","bigtree3812","2022-05-23T00:25:53.4590000+02:00","Is anyone selling these?","",""
"338524941039435776","justin09060","2022-05-23T14:37:58.3870000+02:00","Got the Rev 3.0 hardware working with @Zigzagman hex and a MPLAB snap. I have a couple extra assemblies I can send if anyone is interested; send me a PM.","https://cdn.discordapp.com/attachments/949393350316949514/978275599103688764/PXL_20220523_052140660.jpg?ex=6659c4a6&is=66587326&hm=8e664adce587bbc2f8acb8e78226433c35a080f4e7695903c0e1140645b3e93d&",""
"976277823272665169","brettski74","2022-05-23T19:19:04.0080000+02:00","I used an AZ1117CR-5.0TRG1. They're in stock at Mouser. https://www.mouser.ca/ProductDetail/621-AZ1117CR-5.0TRG1  I sourced all my parts from Mouser and DigiKey. I've been meaning to commit my BOM to github to give people a few more options that should work. That said, LCSC seem to be doing pretty well at maintaining stock levels.","",""
"800767301002592298","bigtree3812","2022-05-23T19:25:39.3310000+02:00","Thanks, I ended up ordering one off ebay. I couldn't find one on digi but I'm probably just not knowledgeable enough to know what I'm ordering.","",""
"976277823272665169","brettski74","2022-05-23T19:29:14.6390000+02:00","The biggest thing to worry about with the regulator is the pinout and the package. There are a lot of different regs out there that come in a SOT89 package that you could use, except that the industry apparently decided that we needed all the different possible permutations of arrangements of those three pins. The pinout is different from the SOT89 version of the 7805 and a lot of others, but there are a fair number of LDOs out there that use the same pinout and a lot of manufacturers seem to make a 1117 part that matches.","","🤦‍♂️ (1),😱 (1)"
"800767301002592298","bigtree3812","2022-05-23T19:30:29.8510000+02:00","I'm glad you said it. I thought I was losing my mind!","",""
"800767301002592298","bigtree3812","2022-05-23T19:33:40.2550000+02:00","""Lets make the big one the output instead of ground""","",""
"976277823272665169","brettski74","2022-05-23T19:39:14.1310000+02:00","In all seriousness, as much as it's annoying for finding alternative parts, I suspect that there's good reason for it. Looking at the functional block diagram, I suspect that the main output transistor is much closer to the output pin than either the input or ground pin, so it's probably designed that way for better heat dissipation, which would improve the current/power handling of the device.","","🤔 (1)"
"456226577798135808","Deleted User","2022-06-04T02:01:38.7270000+02:00","Any chance the board files for the 328P be made avaialble for DIptrace which is free and easy to use?","",""
"983253004532731914","captkirk2487","2022-06-06T19:25:01.0980000+02:00","I'd really like to take a shot at ""dual footprinting"" the electronics to allow either thru-hole and/or SMD construction.  BUT I have been unable to import any of the board files into Diptrace...","",""
"479311458245672960","derspatz","2022-06-06T19:27:16.3890000+02:00","Using kicad is not an option?","",""
"983253004532731914","captkirk2487","2022-06-06T19:30:28.2290000+02:00","Maybe, but Kicad is a PITA compared to Diptrace and I do all my boards in DIptrace so that is where I am familiar.  It is kind of telling an Apple user that they should switch to Windows because there are so many more programs available....","",""
"983253004532731914","captkirk2487","2022-06-06T19:33:24.0850000+02:00","Or telling an iPhone user to switch to Android becuase it is better...","",""
"318819957225947156","jayouz","2022-06-06T19:34:12.5990000+02:00","Not really... you've got to pay for iOS 😂","","🤣 (1)"
"479311458245672960","derspatz","2022-06-06T19:35:03.9290000+02:00","Kicad is free and open source, and thus a good tool for a free and open source project. So if you want to use the software you are familiar with, you can do that, but I guess you can't expect a lot of help for your software. It's like an BSD user expecting help for a project that was mostly done with windows because he does not want to switch to the more common software solution.","",""
"318819957225947156","jayouz","2022-06-06T19:35:10.7310000+02:00","I'm not being helpful but learning kicad might be a good thing as it's only getting more popular and more widely used","",""
"983253004532731914","captkirk2487","2022-06-06T19:35:19.8590000+02:00","True but still I've spent a LOT of time on DIptrace and I know it really well.  Tried Kicad and Eagle but they just cant DO what Diptrace can do...","",""
"479311458245672960","derspatz","2022-06-06T19:35:49.1730000+02:00","Like import kicad files?","","🤣 (2)"
"983253004532731914","captkirk2487","2022-06-06T19:36:11.8890000+02:00","iPhone vs Android  OSx vs WIndows","",""
"983253004532731914","captkirk2487","2022-06-06T19:36:22.3520000+02:00","hmmm","",""
"479311458245672960","derspatz","2022-06-06T19:37:00.6690000+02:00","All design files are there, if there's an easy way to import these files into diptrace, use it, otherwise suggest to the developers of diptrace to add an import function or do it by hand","",""
"983253004532731914","captkirk2487","2022-06-06T19:37:41.8100000+02:00","It can do Kicad...  but the files in Github do not seem to be Kicad...","",""
"318819957225947156","jayouz","2022-06-06T19:38:06.5790000+02:00","Only other option is find a piece of software in between that can import kicad / export to something diptrace can read but honestly sounds like a pain","",""
"479311458245672960","derspatz","2022-06-06T19:38:17.7440000+02:00","My files are kicad, I don't know about the original version, I think it was altium","",""
"275657261731414016","didiergm","2022-06-06T19:38:28.8190000+02:00","and if I may add DipTrace does not run on Linux, which for a number of people is a non starter, esp in the maker community","",""
"983253004532731914","captkirk2487","2022-06-06T19:38:35.0540000+02:00","It can be, but I will try the Kicad import again- maybe I just borked the process","",""
"983253004532731914","captkirk2487","2022-06-06T19:39:27.8790000+02:00","Ahh yeah it is only Windows and OS X","",""
"275657261731414016","didiergm","2022-06-06T19:40:31.5150000+02:00","Which is better than windows or OSX only, to be fair but still ... it is a shame as OSX to Linux is not far away","",""
"318819957225947156","jayouz","2022-06-06T19:41:42.0700000+02:00","Well OS X is easier to deal with as it's a pretty fixed platform unlike the chaos that is Linux at times","",""
"983253004532731914","captkirk2487","2022-06-06T19:45:44.7200000+02:00","true","",""
"983253004532731914","captkirk2487","2022-06-06T19:46:04.2250000+02:00","So I am looking at the files in the repo zip and they are all EasyEDA files","",""
"983253004532731914","captkirk2487","2022-06-06T19:46:24.6070000+02:00","Or an Atrium export from EasyEDA","",""
"983253004532731914","captkirk2487","2022-06-06T19:46:37.2290000+02:00","And NOBODY supports Atrium imports.","",""
"983253004532731914","captkirk2487","2022-06-06T19:47:18.0670000+02:00","Is EasyEDA the smae file as Kicad??","",""
"983253004532731914","captkirk2487","2022-06-06T19:47:29.3010000+02:00","same","",""
"479311458245672960","derspatz","2022-06-06T19:47:43.4440000+02:00","Nope","",""
"983253004532731914","captkirk2487","2022-06-06T19:47:57.7430000+02:00","Ok so where are the Kicad files kept??","",""
"479311458245672960","derspatz","2022-06-06T19:48:24.1830000+02:00","But I would not recommend copying the original design anyways, it is unsafe to use and bad electrical design","",""
"983253004532731914","captkirk2487","2022-06-06T19:48:53.4660000+02:00","Oh boy I already have boards on the way!! Yikes good to know.","",""
"983253004532731914","captkirk2487","2022-06-06T19:49:06.3580000+02:00","So where are the ""good"" files??","",""
"479311458245672960","derspatz","2022-06-06T19:49:34.0030000+02:00","In my github, link is in #general","",""
"983253004532731914","captkirk2487","2022-06-06T19:49:56.6140000+02:00","Wow ""Great Scott"" lead me wrong then....","",""
"983253004532731914","captkirk2487","2022-06-06T19:50:08.0500000+02:00","led?","",""
"983253004532731914","captkirk2487","2022-06-06T19:50:10.9690000+02:00","hmmm","",""
"479311458245672960","derspatz","2022-06-06T19:50:44.4110000+02:00","The prototype worked as expected, the github contains v1.0 which will be built for the first time very soon","",""
"983253004532731914","captkirk2487","2022-06-06T19:51:04.7480000+02:00","DerSpatz?","",""
"479311458245672960","derspatz","2022-06-06T19:51:20.7130000+02:00","Yeah, I contacted him about it, he was like ""whatever""","",""
"479311458245672960","derspatz","2022-06-06T19:51:25.9580000+02:00","Jop","",""
"479311458245672960","derspatz","2022-06-06T19:52:25.6330000+02:00","If you want to learn more, look at my first posts in this discord","",""
"983253004532731914","captkirk2487","2022-06-06T19:52:32.3520000+02:00","Ok...","",""
"983253004532731914","captkirk2487","2022-06-06T19:52:59.3310000+02:00","THe general link just seemed to be a lot of waving- didnt seem to have much content.","",""
"479311458245672960","derspatz","2022-06-06T19:54:12.4990000+02:00","Yeah, new arrivals should be pointed to a different channel, but it seems like the original developer pretty much abandoned this discord","",""
"983253004532731914","captkirk2487","2022-06-06T19:54:18.4780000+02:00","Is the main issue just with the labeling on the programming header??","",""
"479311458245672960","derspatz","2022-06-06T19:55:03.0890000+02:00","Jop, that was the main issue with the prototype, and we got rid of some temperature sensors along the way","",""
"983253004532731914","captkirk2487","2022-06-06T19:55:04.2130000+02:00","(since I have boards on the way)","",""
"479311458245672960","derspatz","2022-06-06T19:55:16.4050000+02:00","Which boards did you order?","",""
"479311458245672960","derspatz","2022-06-06T19:55:30.3980000+02:00","The original ones or my design?","",""
"983253004532731914","captkirk2487","2022-06-06T19:55:31.6460000+02:00","Yeah that TI part was a pain to source but I have samples on the way...","",""
"983253004532731914","captkirk2487","2022-06-06T19:55:47.0730000+02:00","Original (unfortuantely)","",""
"318819957225947156","jayouz","2022-06-06T19:56:13.9990000+02:00","I gave up building the project trying to buy the ATmega chip 😂","",""
"983253004532731914","captkirk2487","2022-06-06T19:56:34.3920000+02:00","I have 4 Isampled a long time ago...","",""
"479311458245672960","derspatz","2022-06-06T19:56:38.0720000+02:00","The original ones have a lot more design failures, the issue with the programming header was with my board","",""
"983253004532731914","captkirk2487","2022-06-06T19:57:42.3360000+02:00","Is that detailed anywhere?  Can I rework the original to get it functional?","",""
"479311458245672960","derspatz","2022-06-06T19:58:23.9510000+02:00","As I said, my first posts in #general, try the search function","",""
"983253004532731914","captkirk2487","2022-06-06T19:58:42.8670000+02:00","Ok - new to Discord - sorry to be such a newbie","",""
"479311458245672960","derspatz","2022-06-06T19:59:00.8000000+02:00","It's okay, we've all been there!","",""
"983253004532731914","captkirk2487","2022-06-06T20:00:50.9700000+02:00","But I am NOT a newbie at board design and making things buildable.  Check out renard-shop.com which offers a number of my designs (it is a buddies website).  The WiFiPixel board and the REEFer are a couple of examples of my work.","",""
"983253004532731914","captkirk2487","2022-06-06T20:02:12.5040000+02:00","I put a ""KEB"" in the trace layers on ones I've designed or reworked.","",""
"479311458245672960","derspatz","2022-06-06T20:04:48.8360000+02:00","My first post regarding the safety of the original design is from March 15","",""
"983253004532731914","captkirk2487","2022-06-06T20:05:06.7320000+02:00","Thanks for the tip!!!","",""
"983253004532731914","captkirk2487","2022-06-10T04:23:07.1700000+02:00","Well if anyone wants a tuned up version of the orifginal 328P based board and they would like the files in Diptrace format, I can provide it.  I've updated all of the SMD caps and resistors to be 0805 (cause those are easier to hand solder), updated the 5v regulator to a SOT223  and dual footprinted the D3 diode (so one could use a thruhole 1n4007 if they want) and C3 so one can use the SMD or a thruhole there.","","🙏 (3)"
"983253004532731914","captkirk2487","2022-06-10T04:23:13.8780000+02:00","","https://cdn.discordapp.com/attachments/949393350316949514/984643875945734194/unknown.png?ex=6659dd51&is=66588bd1&hm=96f9cd76ee03b77b9cb7719b87ecd538648d759c28f31e1ac8eede60cd604253&",""
"983253004532731914","captkirk2487","2022-06-10T04:29:38.8130000+02:00","As for the 5v LDO regulator - I figure it is easier to solder the smaller parts (AMS117-5.0s) on the bigger footprint than it is to solder the bigger parts on the smaller layout and the sot-223 version of the regulator (AMS1117-5.0) seems to be more widely available.","",""
"696785473753841716","holyflam3","2022-06-20T08:08:43.4680000+02:00","Hey everyone, new on this server. Is there a KiCAD project available for this? I was wondering I could dip my hands into modifying it with a larger plate area.
What are the things to take into account before going for a larger area? More power requirements? Any guide on this or even a nudge in the right direction would be mighty appreciated 🤝","",""
"242480744658632714","guardians_projects","2022-06-20T14:58:51.5960000+02:00","Some to take in account is the difference in resistance in the traces on a larger area. Including taking into account an entire overhaul of the power design. Since calibration is also an issue, may take several attempts to get it right","",""
